time,X-kurt,X-mad,X-max,X-mean,X-median,X-min,X-std,X-var,Y-kurt,Y-mad,Y-max,Y-mean,Y-median,Y-min,Y-std,Y-var,Z-kurt,Z-mad,Z-max,Z-mean,Z-median,Z-min,Z-std,Z-var
2017-05-15 15:46:44,0.03061613845723743,0.011947260000000022,0.1014,0.04855499999999982,0.0468,0.0,0.015011867677646595,0.0002253561711711706,-0.49575592976813665,0.013704100800000072,0.0234,-0.014071199999999989,-0.0156,-0.0702,0.015665417193801694,0.00024540529585585774,0.9501192619311074,0.014051387999999337,1.0686,1.0047569999999924,0.9984,0.936,0.018442283720538244,0.0003401178288288299
2017-05-15 15:47:10,0.18548347436606338,0.011806438800000008,0.1014,0.04838339999999995,0.0468,0.0,0.014929319107347431,0.00022288456900900912,-0.8492677144847169,0.013619907600000107,0.0234,-0.01471859999999998,-0.0156,-0.0624,0.015678332313870082,0.0002458101041441428,0.8522395677780676,0.01367892239999922,1.0764,1.0036025999999931,0.9984,0.9438,0.018077637960591843,0.0003268009942342312
2017-05-15 15:47:36,-0.012821945705794757,0.012053589600000076,0.0936,0.04852379999999991,0.0468,0.0,0.01518086599151216,0.00023045869225225049,-0.7315727512136423,0.013755767999999944,0.0234,-0.015693599999999974,-0.0156,-0.0624,0.016080312667839988,0.00025857645549549516,0.8506551086611034,0.013967849999999405,1.0686,1.0044449999999923,0.9984,0.9438,0.0185535638013222,0.0003442347297297336
2017-05-15 15:48:04,-0.0173314603635899,0.012106769999999848,0.0936,0.04758779999999985,0.0468,0.0,0.015329851124374723,0.00023500433549549296,-0.6994115684525828,0.013787981999999947,0.0234,-0.015326999999999957,-0.0156,-0.0624,0.016125543220125726,0.00026003314414414276,0.9937087101872462,0.014270131199999222,1.0686,1.0043045999999907,0.9984,0.936,0.018881495961118412,0.00035651088972973085
2017-05-15 15:48:30,0.16161668289021947,0.01137430320000002,0.0936,0.048094799999999854,0.0468,0.0,0.014563103272892614,0.00021208397693693555,-0.5883214359975764,0.01334096399999991,0.0468,-0.01396199999999998,-0.0156,-0.0702,0.015316141164803275,0.00023458418018018143,0.5338156313523306,0.013821475199999331,1.0686,1.0034543999999932,0.9984,0.9438,0.018023630374924198,0.00032485125189189024
2017-05-15 15:48:58,-0.06388054193883086,0.011717378400000027,0.0936,0.04822739999999987,0.0468,0.0,0.014834624205395809,0.00022006607531531525,-0.7091244798977474,0.013289374799999972,0.0234,-0.014765399999999962,-0.0156,-0.0702,0.015438224691382871,0.00023833878162162376,0.9063276463698431,0.014021623199999635,1.0764,1.0048973999999928,0.9984,0.9438,0.01842962518133034,0.0003396510843243254
2017-05-15 15:49:25,0.056379319302485964,0.011671592399999937,0.0936,0.04821179999999981,0.0468,0.0,0.014799128182259726,0.00021901419495495408,-0.6369317574537403,0.01330542720000003,0.0234,-0.01410239999999997,-0.0156,-0.0702,0.015346402389690721,0.00023551206630630507,0.729213887770352,0.014167607999999322,1.0686,1.0036259999999926,0.9984,0.936,0.018439517884690514,0.0003400158198198213
2017-05-15 15:49:51,0.11546011251278854,0.011853504000000082,0.0936,0.048274199999999795,0.0468,0.0,0.015013701262033477,0.00022541122558558563,-0.8490014240150465,0.013467105599999944,0.0234,-0.01465619999999997,-0.0156,-0.0624,0.015596796517927128,0.00024326006162162376,1.2210623124596283,0.013143124799999278,1.0608,1.0030955999999933,0.9984,0.9282,0.01760916759598318,0.0003100827834234241
2017-05-15 15:50:19,0.2972813822474816,0.011310998399999946,0.0936,0.04767359999999982,0.0468,0.0,0.01449816470522455,0.00021019677981981886,-0.6746701148644263,0.013543358399999917,0.0312,-0.014882399999999976,-0.0156,-0.0624,0.015950413974124507,0.0002544157059459463,0.9281447981251656,0.014103772799999286,1.0764,1.0038911999999927,0.9984,0.936,0.018681154892246577,0.0003489855481081083
2017-05-15 15:50:47,-0.01566708850695564,0.01153457759999995,0.0936,0.048063599999999825,0.0468,0.0,0.014624264225736103,0.00021386910414414477,-0.6794851676068756,0.013541657999999937,0.0234,-0.015326999999999959,-0.0156,-0.0702,0.01589349660188823,0.0002526032342342327,0.8678716234745685,0.013713647999999605,1.0608,1.0035089999999933,0.9984,0.936,0.018221695562959835,0.00033203018918919017
2017-05-15 15:51:13,-0.11837466572229483,0.011938867199999979,0.1014,0.048040199999999894,0.0468,0.0,0.014986173940314765,0.0002245854093693694,-0.6442174955136215,0.013478025599999822,0.0312,-0.013790399999999972,-0.0156,-0.0624,0.015654901589718887,0.00024507594378378293,0.74210548362539,0.013958692799999532,1.0686,1.0043201999999933,0.9984,0.9438,0.018149601648521172,0.0003294080400000024
2017-05-15 15:51:41,0.06868441350089993,0.011472864000000077,0.0936,0.04867199999999992,0.0468,0.0,0.01460059976554084,0.0002131775135135112,-0.3026525119563268,0.013385423999999967,0.0312,-0.01541279999999997,-0.0156,-0.078,0.015934920076292672,0.00025392167783783523,0.9194954730307563,0.01364313599999979,1.0608,1.005451199999994,0.9984,0.936,0.017970651710021164,0.00032294432288288664
2017-05-15 15:52:06,0.45920012877062044,0.011908259999999846,0.117,0.048960599999999854,0.0468,0.0,0.015189111783009522,0.0002307091167567587,-0.36908084153609444,0.013479304799999975,0.039,-0.014219399999999969,-0.0156,-0.0624,0.015820324469058875,0.00025028266630630294,0.8511999232372802,0.013324661999999259,1.0686,1.0037117999999927,0.9984,0.936,0.017514919159195553,0.00030677239315315545
2017-05-15 15:52:32,0.23221775741636996,0.011505936000000059,0.0936,0.04804799999999983,0.0468,0.0,0.01486105739935844,0.00022085102702702625,-0.5534154832632345,0.013969019999999922,0.0234,-0.014211599999999977,-0.0156,-0.0624,0.01613411587708279,0.0002603096951351349,1.0787239207529669,0.013663759199999853,1.0842,1.004125199999995,0.9984,0.9438,0.018150146908297762,0.00032942783279279087
2017-05-15 15:53:00,-0.10809774128587835,0.012197515199999998,0.0936,0.04860179999999983,0.0468,0.0,0.015199869499202646,0.0002310360327927909,-0.4768224161927721,0.013522703999999967,0.0234,-0.015287999999999968,-0.0156,-0.078,0.015982576098324767,0.00025544273873874215,1.0310666625052778,0.014028502799999032,1.0764,1.003524599999992,0.9984,0.9282,0.01864357309256087,0.0003475828176576596
2017-05-15 15:53:26,0.06856997658445385,0.012208559999999997,0.0936,0.04796999999999984,0.0468,0.0,0.015548187229581572,0.00024174612612612347,-0.7531888934140047,0.01373355359999992,0.0234,-0.015303599999999968,-0.0156,-0.0702,0.015956178322727083,0.0002545996266666656,0.9133008618374845,0.013509475199998983,1.0764,1.0041095999999912,0.9984,0.9438,0.017582482519016805,0.0003091436915315316
2017-05-15 15:53:54,-0.19852578503010676,0.012077644799999933,0.0936,0.04860959999999992,0.0468,0.0,0.014991165494479751,0.00022473504288288032,-0.823688229833043,0.013324131600000103,0.0234,-0.014593799999999971,-0.0156,-0.0624,0.01538845561211799,0.00023680456612612565,0.6283809586428877,0.013848431999999085,1.0608,1.0033685999999928,0.9984,0.9438,0.018055929514445644,0.0003260165906306293
2017-05-15 15:54:20,0.40551196117984123,0.011322043199999977,0.0936,0.04840679999999984,0.0468,0.0,0.01459468391430786,0.00021300479855855656,-0.7396125870505768,0.013652495999999964,0.0156,-0.014663999999999977,-0.0156,-0.0624,0.01568487421942804,0.0002460152792792784,0.5984555744608224,0.014435366399999653,1.0764,1.0042031999999936,0.9984,0.9438,0.01881770697656496,0.00035410609585586163
2017-05-15 15:54:47,0.08540318200028407,0.011313556799999933,0.1014,0.04796219999999983,0.0468,0.0,0.01444628486173199,0.00020869514630630684,-0.7231845142305615,0.013138132799999801,0.0312,-0.014188199999999969,-0.0156,-0.0624,0.015120732035761338,0.00022863653729729923,0.5060965708502096,0.013891113599999476,1.0764,1.0048895999999934,0.9984,0.9516,0.018194605120625634,0.0003310436554954966
2017-05-15 15:55:13,0.0826733883421138,0.011656320000000062,0.0936,0.048671999999999854,0.0468,0.0,0.01462560509258754,0.0002139083243243226,-0.7281202045376785,0.013535433600000027,0.0312,-0.013977599999999975,-0.0156,-0.0624,0.01551139521840705,0.00024060338162162112,1.194419192848986,0.01362683399999928,1.092,1.0041329999999928,0.9984,0.9438,0.018061905309889853,0.00032623242342342726
2017-05-15 15:55:41,0.43394446894022476,0.01167865920000007,0.117,0.048297599999999836,0.0468,0.0,0.015037730133486487,0.0002261333275675675,-0.6540543486952286,0.013380822000000084,0.0234,-0.014344199999999953,-0.0156,-0.0624,0.01563330184210906,0.0002444001264864905,0.5608276151817724,0.014065303199999019,1.0608,1.0041953999999917,0.9984,0.936,0.018236689273979412,0.0003325768356756757
2017-05-15 15:56:07,-0.07664021648738961,0.011652497999999976,0.0936,0.0483209999999999,0.0468,0.0,0.01476356331655068,0.0002179628018018009,-0.5414434025394215,0.013344317999999966,0.039,-0.014390999999999965,-0.0156,-0.0624,0.015448919318454303,0.00023866910810811055,1.5692714949378854,0.013980095999999517,1.0686,1.0043279999999932,0.9984,0.897,0.01837881271346869,0.0003377807567567585
2017-05-15 15:56:33,0.0636733145815187,0.011515451999999935,0.0936,0.04821179999999991,0.0468,0.0,0.014716594678080905,0.00021657815891891922,-0.5768501303584217,0.013118476800000098,0.0234,-0.014476799999999975,-0.0156,-0.0702,0.015267083073907249,0.00023308382558558522,0.7943742908862634,0.01377269399999949,1.0686,1.0043669999999922,0.9984,0.9438,0.018026466778171074,0.00032495350450450545
2017-05-15 15:57:01,-0.0937306938201452,0.012360909599999876,0.1014,0.04878119999999987,0.0468,0.0,0.015398593547569334,0.00023711668324324393,-0.6612600041885512,0.013347235200000083,0.0234,-0.015498599999999974,-0.0156,-0.0624,0.015818707581517235,0.0002502315095495509,0.6562804522627737,0.013833237599999335,1.0608,1.0050923999999914,0.9984,0.936,0.017962265592770497,0.0003226429852252269
2017-05-15 15:57:26,-0.008245012640966554,0.012504616799999965,0.0936,0.048882599999999894,0.0468,0.0,0.015657887043489152,0.0002451694266666655,-0.49168288000745797,0.014763496800000114,0.0234,-0.015147599999999997,-0.0156,-0.0702,0.01727932143312323,0.0002985749491891918,0.21366372544793943,0.014926703999998629,1.0686,1.006667999999994,1.0062,0.9516,0.01892410255884424,0.00035812165765765515
2017-05-15 15:57:52,0.1964410676633812,0.012364388400000011,0.1092,0.047884199999999884,0.0468,0.0,0.015735422265508857,0.0002476035138738719,6.426189569337975,0.014125987200000065,0.1326,-0.014227199999999983,-0.0156,-0.117,0.017538868608666616,0.00030761191207207125,0.9399058600753785,0.013843720799999447,1.0764,1.0039691999999931,0.9984,0.9516,0.018278806474333213,0.00033411476612612575
2017-05-15 15:58:18,-0.022176519613148926,0.011585246399999942,0.0936,0.04779059999999984,0.0468,0.0,0.014734444526194261,0.00021710385549549602,-0.5806157488474861,0.013394128799999969,0.0234,-0.014890199999999977,-0.0156,-0.0624,0.015833884420945292,0.000250711895855854,0.8024906653386057,0.013585977599999504,1.0686,1.0043357999999922,0.9984,0.9438,0.017901205868084098,0.00032045317153152857
2017-05-15 15:58:44,-0.14424273117866315,0.01188256680000002,0.0936,0.04947539999999992,0.0468,0.0,0.014706477325155612,0.00021628047531531617,-0.6003289202901003,0.01361090639999994,0.0234,-0.014734199999999979,-0.0156,-0.0624,0.015883730142609583,0.00025229288324324427,1.1285479521780215,0.013735331999999894,1.0686,1.0046165999999954,0.9984,0.9204,0.018238091798004254,0.00033262799243243007
2017-05-15 15:59:12,-0.07225024559941096,0.012020423999999957,0.0936,0.04847699999999989,0.0468,0.0,0.01521415859065578,0.00023147062162162506,-0.6384239568601147,0.01367380559999997,0.0234,-0.014492399999999966,-0.0156,-0.0624,0.015912760860334545,0.00025321595819819505,0.6909102110861371,0.013527321599999207,1.0608,1.0041095999999927,0.9984,0.936,0.017717052853163842,0.000313893961801801
2017-05-15 15:59:38,1.1349542830457033,0.012856178400000091,0.1404,0.04825079999999991,0.0468,0.0,0.016707286817218222,0.00027913343279279383,0.0786914859616159,0.01400465040000009,0.039,-0.014866799999999972,-0.0156,-0.1014,0.016600800110968282,0.0002755865643243245,0.8056144567729113,0.013587163199999407,1.0686,1.0042967999999923,0.9984,0.9438,0.01787155791592722,0.0003193925823423409
2017-05-15 16:00:05,0.03777228730416393,0.011184264000000005,0.0936,0.04901519999999985,0.0468,0.0078,0.014097538421637731,0.00019874058954955206,-0.6145649439684853,0.013364910000000096,0.0234,-0.015264599999999948,-0.0156,-0.0702,0.01590379317890798,0.00025293063747748004,0.48492327156677417,0.014494147199999198,1.0764,1.0042655999999919,0.9984,0.9438,0.018804808892341294,0.0003536208374774782
2017-05-15 16:00:31,0.7525852980854841,0.012331160399999961,0.1326,0.04899179999999986,0.0468,0.0,0.015813332167327474,0.00025006147423423385,-0.0918326543996204,0.01393253159999998,0.039,-0.014219399999999988,-0.0156,-0.078,0.016432119711047497,0.0002700145581981957,0.9429877629284755,0.013816186799999589,1.0764,1.0044137999999938,0.9984,0.9516,0.018276065882572832,0.0003340145841441426
2017-05-15 16:00:57,0.32802222648422186,0.011975277600000037,0.117,0.04884359999999988,0.0468,0.0,0.015098799713645925,0.00022797375279279427,-0.711250337394389,0.013818324000000078,0.0312,-0.014702999999999973,-0.0156,-0.0624,0.016027048926651973,0.0002568662972972962,0.7603062395149123,0.01337450399999953,1.0686,1.0034855999999932,0.9984,0.9438,0.017618330176217018,0.0003104055581981992
2017-05-15 16:01:25,0.3994501798314234,0.012140356800000082,0.1014,0.04896839999999982,0.0468,0.0,0.01538520412428598,0.00023670450594594634,-0.7088178473712081,0.013608191999999965,0.0234,-0.014390999999999973,-0.0156,-0.0702,0.015656455652656717,0.0002451246036036065,1.6867543300984065,0.013353209999998752,1.0686,1.0036493999999911,0.9984,0.9126,0.018201791803689756,0.0003313052248648675
2017-05-15 16:01:51,-0.13803326849975806,0.012050688000000068,0.0936,0.04867199999999987,0.0468,0.0,0.015125083277263028,0.00022876814414414168,-0.6017716759692506,0.013566649199999923,0.0234,-0.014110199999999963,-0.0156,-0.0624,0.01572930599317812,0.0002474110670270291,1.2708866772874212,0.013252137599999254,1.0842,1.0036493999999931,0.9984,0.9438,0.017747782493129218,0.000314983783423424
2017-05-15 16:02:17,0.06404014278498371,0.011223809999999992,0.0936,0.04738499999999987,0.0468,0.0,0.014451713636348793,0.00020885202702702966,-0.6858012311838819,0.012955300800000107,0.0234,-0.014695199999999957,-0.0156,-0.0624,0.015165583796606425,0.00022999493189189134,0.9620177546906667,0.013118663999999053,1.0764,1.003547999999992,0.9984,0.9438,0.017447265202978485,0.0003044070630630638
2017-05-15 16:02:44,-0.20046197324167458,0.012418926000000021,0.0936,0.04824299999999981,0.0468,0.0078,0.01539323561512337,0.00023695170270270256,-0.6137839219749339,0.013394238000000098,0.0234,-0.015248999999999954,-0.0156,-0.0702,0.015792012749066064,0.00024938766666666507,0.8125317716850797,0.013747718399999661,1.0686,1.0050455999999928,0.9984,0.9438,0.0180843491540151,0.0003270436843243266
2017-05-15 16:03:10,0.1638848779858444,0.011404551599999833,0.1014,0.04804019999999982,0.0468,0.0,0.014690666412373534,0.0002158156796396399,-0.7293802180763809,0.013829805600000107,0.0312,-0.014578199999999973,-0.0156,-0.0624,0.016015766904820594,0.0002565047895495467,1.9594968214253918,0.014197403999999355,1.0764,1.004655599999993,0.9984,0.897,0.01913595289849276,0.0003661846933333335
2017-05-15 16:03:38,0.287047641832328,0.011692012799999867,0.1014,0.0493037999999999,0.0468,0.0,0.014777961080395816,0.00021838813369369348,-0.5659571142809745,0.014083680000000112,0.0312,-0.014819999999999976,-0.0156,-0.0702,0.01637704392030408,0.00026820756756756886,0.9189769262566871,0.013849274399999627,1.092,1.0051157999999927,0.9984,0.9438,0.017982331177981283,0.00032336423459459774
2017-05-15 16:04:04,-0.007511910833855939,0.01187122560000008,0.0936,0.048172799999999814,0.0468,0.0,0.014992887875484263,0.00022478668684684303,-0.6584153353727711,0.01364834640000009,0.0234,-0.01487459999999996,-0.0156,-0.0624,0.015898431210498554,0.00025276011495495456,1.0942272321952466,0.013931860799999137,1.0842,1.003493399999993,0.9984,0.9438,0.018583436187652236,0.0003453441005405426
2017-05-15 16:04:30,0.04474876769166469,0.012319631999999935,0.0936,0.04848479999999988,0.0468,0.0,0.015559628240770772,0.00024210203099099133,-0.6202951594276014,0.013763006399999979,0.0156,-0.01533479999999997,-0.0156,-0.0624,0.016206667919256117,0.00026265608504504533,1.1227804777318346,0.013844563199999537,1.0842,1.0042421999999933,0.9984,0.9438,0.018364888463812904,0.00033726912828828826
2017-05-15 16:04:56,0.037466434710049956,0.011780386800000013,0.0936,0.048913799999999945,0.0468,0.0,0.014739998545356622,0.00021726755711711532,-0.6031056997114987,0.013488446399999939,0.0234,-0.014383199999999981,-0.0156,-0.0702,0.015634441260035842,0.0002444357535135112,0.6375644541809953,0.014089810799999316,1.0686,1.004429399999992,0.9984,0.936,0.018284248121521688,0.00033431372936936935
2017-05-15 16:05:23,0.13741367992967657,0.011277318000000059,0.0936,0.04839899999999989,0.0468,0.0,0.014357855934192521,0.00020614802702702742,-0.6686708321213843,0.013523296800000108,0.0234,-0.014024399999999987,-0.0156,-0.0624,0.015649104098928494,0.0002448944590991006,1.4037355079309832,0.013940284799999375,1.092,1.0048271999999927,0.9984,0.9438,0.018639772028146175,0.0003474411012612606
2017-05-15 16:05:49,0.12898165448747978,0.011775254400000077,0.0936,0.04934279999999989,0.0468,0.0,0.014876056776754566,0.00022129706522522541,-0.6278078773525881,0.013424112000000083,0.0234,-0.014975999999999965,-0.0156,-0.0624,0.015712030164555104,0.0002468678918918895,0.6855635316421713,0.013477401599999498,1.0608,1.0039847999999933,0.9984,0.936,0.017694984640893016,0.00031311248144143977
2017-05-15 16:06:15,0.22270191037366915,0.011493767999999988,0.0936,0.04820399999999981,0.0468,0.0,0.014785461571214933,0.00021860987387387353,-0.8458446116342979,0.01344858840000011,0.0312,-0.014968199999999961,-0.0156,-0.0624,0.015612563559547116,0.0002437521409008985,0.5202549305030328,0.013668953999999333,1.0686,1.0040705999999935,0.9984,0.9516,0.017813544790917405,0.00031732237801802057
2017-05-15 16:06:41,-0.07667452514480022,0.011748796799999933,0.1014,0.04873439999999986,0.0468,0.0078,0.014725400301997007,0.00021683741405405352,-0.8314937799545836,0.013301901599999992,0.0234,-0.015085199999999976,-0.0156,-0.0546,0.015599305089627521,0.00024333831927927907,0.5634603515351824,0.013615570799999397,1.0686,1.004257799999992,0.9984,0.9516,0.017694390936978572,0.00031309147063062945
2017-05-15 16:07:07,-0.2243524327239914,0.012307401599999934,0.0936,0.04823519999999988,0.0468,0.0078,0.015332522532421327,0.0002350862472072077,-0.48194520904499827,0.013546837200000137,0.0234,-0.014843399999999975,-0.0156,-0.0702,0.016053277053117317,0.00025770770414414304,0.7114050798899685,0.01426067759999945,1.0686,1.0043435999999921,0.9984,0.9438,0.018587966309726683,0.00034551249153153425
2017-05-15 16:07:32,0.2728810204236014,0.011513626800000057,0.1014,0.048274199999999885,0.0468,0.0,0.014801267915009568,0.0002190775318918917,-0.6497440329092292,0.013531440000000129,0.0234,-0.014445599999999977,-0.0156,-0.0702,0.01565863574879736,0.00024519287351351476,1.0646718403741402,0.013059274799999781,1.0764,1.0041797999999942,0.9984,0.9438,0.0173273341419985,0.0003002365084684669
2017-05-15 16:08:00,-0.047412266897538746,0.011895374400000073,0.0858,0.048375599999999845,0.0468,0.0,0.01504594913008904,0.00022638058522522715,-0.7912549923109449,0.013380946800000099,0.0234,-0.014578199999999965,-0.0156,-0.0624,0.015529255053688818,0.00024115776252251966,0.9232322487887736,0.014015819999999223,1.092,1.0035401999999927,0.9984,0.9438,0.01847188768357463,0.00034121063459459616
2017-05-15 16:08:26,-0.11212309006129884,0.011350965600000045,0.0936,0.04789979999999982,0.0468,0.0,0.014328439696775917,0.0002053041841441439,-0.8782634578601125,0.01356444959999996,0.0234,-0.015334799999999947,-0.0156,-0.0624,0.01578790318081681,0.00024925788684684554,0.7391040506556013,0.013788917999999581,1.0686,1.0042889999999922,0.9984,0.9438,0.018149695602142985,0.0003294114504504485
2017-05-15 16:08:54,-0.1334151045733858,0.012057551999999942,0.1092,0.048609599999999864,0.0468,0.0078,0.01512463230436826,0.00022875450234233994,-0.671439197839641,0.013765642799999955,0.0234,-0.014094599999999971,-0.0156,-0.0624,0.015912598204618326,0.0002532107816216224,0.7776511727987967,0.01401553919999982,1.0842,1.0044527999999942,0.9984,0.9438,0.01853952443095901,0.00034371396612612603
2017-05-15 16:09:20,-0.07190999405732823,0.011925170400000082,0.0936,0.04852379999999987,0.0468,0.0078,0.01506407780117981,0.00022692643999999837,-0.6994775416845882,0.013306690799999927,0.0156,-0.014609399999999967,-0.0156,-0.0624,0.015511660234908643,0.00024061160324324608,0.6618092458940912,0.014211100799999554,1.0608,1.004101799999994,0.9984,0.936,0.018645676657553067,0.00034766125801801936
2017-05-15 16:09:46,-0.40660270594466175,0.26385153600000005,0.9438,0.05335200000000002,0.0468,-0.936,0.32559248480602604,0.10601046616216231,-0.4435441992367082,0.22742140199999997,0.7488,-0.018057000000000007,-0.0234,-0.8112,0.2776134430728721,0.07706922377477479,0.09447690767391892,0.1039739999999998,1.4586,1.0052249999999974,0.9984,0.663,0.13142138043040885,0.01727157923423425
2017-05-15 16:10:11,-0.3511343500279338,0.24811472400000026,0.8736,0.04858620000000001,0.0468,-0.8268,0.30632685509388774,0.09383614215171171,-0.5100357223773435,0.25678174079999966,0.6864,-0.01859520000000002,0.0,-0.8736,0.31133626902333295,0.09693027240936916,-0.27144969502488436,0.11484056999999974,1.443,1.0056149999999977,0.9984,0.6552,0.14129965140256537,0.019965591486486495
