time,X-kurt,X-mad,X-max,X-mean,X-median,X-min,X-std,X-var,Y-kurt,Y-mad,Y-max,Y-mean,Y-median,Y-min,Y-std,Y-var,Z-kurt,Z-mad,Z-max,Z-mean,Z-median,Z-min,Z-std,Z-var
2017-05-15 20:00:58,478.9157209148085,0.3686723570978784,48.8436,0.10277005988023956,-0.004941269807834971,-1.1347054025698171,2.2065150750406834,4.868708776381792,294.15523184825884,0.31304251049656395,1.1619294735982248,-0.03867305389221553,-0.0240353163581166,-14.703,0.7492663207781695,0.5614000194524548,500.91985780341275,3.997921742144448,1003.4856,2.00620359281437,-0.0042570115869979535,-1.2704437998787022,44.83406767347783,2010.0936241499894
2017-05-15 23:16:12,127.01869830946102,1.8064228691816877,51.6438,0.27871377245509005,-0.005483536162727454,-11.499892794841205,3.2339515116201003,10.458442379509933,25.050029239408847,1.3021071777750397,7.833097606751224,-0.033348502994011965,0.12324301533078075,-20.1474,1.9766341028887349,3.9070823767027534,500.2361830628418,4.071501407217141,1007.5572,2.018565269461075,0.06160938752335431,-12.652760073431654,45.03107252105274,2027.797492396312
2017-05-16 12:41:48,479.96011503918777,0.3828919560301225,50.8326,0.09710299401197592,-0.027335302761740808,-1.1103764203120026,2.295571246224129,5.269647346491,278.9449784242646,0.32491415443879795,1.2520748302823597,-0.029316167664670663,-0.007799999999999584,-14.4066,0.7443307317571161,0.5540282382380839,500.9241099846061,3.9971143987474127,1003.275,1.9978431137724515,-0.032745842954177484,-1.3231948947261092,44.82491928909605,2009.2733892739745
2017-05-15 14:19:04,481.15642735220666,0.3533606407590381,49.218,0.0959353293413173,0.014846700554215844,-0.9015559212887452,2.2211959377887736,4.9337113940493476,318.7414838839458,0.2837508440448243,0.9948187531224708,-0.021562874251496996,-0.0029780155462498788,-14.4456,0.7224573067378599,0.5219445600589222,500.92267134392716,4.005485225955277,1005.3732,1.9991508982035942,0.00501856921601257,-1.3579165904649195,44.91882448163378,2017.7007928118228
2017-05-16 14:19:28,94.61335213717005,3.7019157321923815,42.07883769066336,-0.22142035928143708,-0.20834141694940111,-106.22983048753358,7.300668831140385,53.29976538198471,25.858571100115896,2.236161770561755,22.98460218221281,-0.2829485029940118,-0.043788741685873406,-35.64423016179872,3.87693497729105,15.030624818142757,499.1349125615331,4.300878569622067,1005.771,2.195536526946106,0.15817137277241844,-7.2763590416694095,44.967776963978594,2022.1009650821231
2017-05-16 14:38:37,481.90263972776876,0.3647797869465752,50.8716,0.08234371257485038,-0.02601772127946446,-0.8626468987010576,2.2956984760254113,5.270231492825394,302.65840755438836,0.29922845313220353,1.0886286922370592,-0.03067065868263469,-0.008327993628056418,-14.3676,0.7273714501115406,0.5290692264373653,500.91288689566915,3.9920735678343906,1002.0192,2.004771257485029,0.002583228047784311,-1.737043100709014,44.768639061432,2004.2310434127746
2017-05-14 19:33:47,104.1402843594252,1.8112259388790304,53.43000000000001,0.22666706586826355,-0.016202999242951766,-18.192150858736348,3.7607096241923768,14.142936877493167,28.04570685423901,1.2377061176821698,12.07109185172435,-0.19853413173652687,-0.11006406422009923,-20.5764,2.197757713428096,4.830138966932691,495.3728546739041,4.594776833276844,1015.2402,2.102668263473052,0.014037308850316954,-28.597591196482487,45.4817415616171,2068.5888154777267
2017-05-16 06:13:39,478.08177873841487,0.3811181278019639,49.763999999999996,0.11232934131736533,0.02376247107125509,-0.9657854559199665,2.2487224238036525,5.056752539317374,308.2757494963531,0.3024441088192871,1.0477732483260782,-0.04656646706586821,-0.017326334762447132,-14.7654,0.7433427460285684,0.5525584380732929,500.9323979910132,3.9968634945677515,1003.2126,1.9982946107784412,-0.002528748739856368,-1.1189573423940318,44.821921279464924,2009.00462718255
2017-05-16 14:15:04,49.49701386460226,2.9894333405546862,59.7636,0.928604790419162,0.7034784447938487,-46.86274001046035,5.2625868047013755,27.694819877017046,47.454929131988344,2.242647467057131,50.94418934016416,-0.23896646706586835,-0.5071257338989503,-20.9508,4.372077453485163,19.11506125927331,499.3052913611697,4.248361278248842,1007.8068,1.8935161676646728,-0.02583817975414404,-17.312568775840127,45.068707676114244,2031.1884115950388
2017-05-16 03:33:17,478.46147395003715,0.3780564911038527,49.2726,0.0884778443113773,0.002644396683112643,-1.0369372512056194,2.227107788592224,4.9600091020081445,299.82890667262717,0.303282261453838,0.9782544923092368,-0.02940958083832337,-0.005840151263927562,-14.1804,0.7196098907519433,0.5178383948680237,500.9272514620137,3.997019742550826,1003.2516,1.9981544910179632,-0.0004129135502473693,-1.264071093112896,44.823787928180316,2009.171964230483
